Price (dollars),Discount (dollars),Length of Course (hours),Number of Users,Company Administrators (percent),Company Instructors (percent),Company Learners (percent),Company Rating (average),Quiz Grade (average),Completed Quizzes (percent),Graded Assessment (percent),Not-Graded Assessment (percent),Content (percent),External (percent),Interactive (percent),Uses SCORM (yes/no),Milestone Course (yes/no),Certificates (percent),Collaborations (average),Teacher Comments (average)
0.0,0.0,1.9252777777777776,10.0,33.300000000000004,0.0,66.7,87.0,83.0,100.0,12.5,0.0,87.5,0.0,0.0,0,0,20.0,0.0,0.0
0.0,0.0,0.005555555555555557,2.0,33.300000000000004,0.0,66.7,87.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,1.5597222222222222,5.0,33.300000000000004,0.0,66.7,87.0,100.0,100.0,50.0,0.0,50.0,0.0,0.0,0,0,20.0,0.0,0.0
0.0,0.0,13.569722222222225,15.0,50.0,0.0,50.0,89.0,91.0,50.0,2.8000000000000003,0.0,90.3,0.0,6.8000000000000025,0,0,0.0,0.0,0.0
0.0,0.0,0.2275,2.0,33.300000000000004,0.0,66.7,87.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,1.4183333333333332,5.0,33.300000000000004,0.0,66.7,87.0,80.0,100.0,22.2,0.0,77.8,0.0,0.0,0,0,40.0,0.0,0.0
0.0,0.0,0.06638888888888889,2.0,33.300000000000004,0.0,66.7,87.0,70.0,100.0,33.300000000000004,0.0,66.7,0.0,0.0,0,0,50.0,0.0,0.0
0.0,0.0,0.03555555555555556,1.0,33.300000000000004,0.0,66.7,87.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.03694444444444445,1.0,33.300000000000004,0.0,66.7,87.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.05055555555555556,2.0,33.300000000000004,0.0,66.7,87.0,89.0,50.0,0.0,0.0,16.7,83.3,0.0,0,0,50.0,0.0,0.0
0.0,0.0,0.05138888888888889,1.0,33.300000000000004,0.0,66.7,87.0,20.0,100.0,50.0,0.0,50.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.03555555555555556,1.0,33.300000000000004,0.0,66.7,87.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.04638888888888889,3.0,33.300000000000004,0.0,66.7,87.0,0.0,50.0,33.300000000000004,0.0,66.7,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.4172222222222222,6.0,33.300000000000004,0.0,66.7,87.0,40.0,100.0,11.1,0.0,88.9,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.16083333333333333,4.0,33.300000000000004,0.0,66.7,87.0,0.0,50.0,18.2,0.0,81.8,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.03722222222222222,1.0,33.300000000000004,0.0,66.7,87.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.03861111111111111,3.0,33.300000000000004,0.0,66.7,87.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.01805555555555556,1.0,33.300000000000004,0.0,66.7,87.0,89.0,50.0,0.0,0.0,0.0,100.0,0.0,1,0,100.0,0.0,0.0
0.0,0.0,0.04583333333333333,1.0,33.300000000000004,0.0,66.7,87.0,20.0,100.0,33.300000000000004,0.0,66.7,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.11444444444444445,1.0,33.300000000000004,0.0,66.7,87.0,40.0,100.0,50.0,0.0,50.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.09888888888888887,1.0,33.300000000000004,0.0,66.7,87.0,30.0,100.0,50.0,0.0,0.0,50.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.04111111111111111,1.0,33.300000000000004,0.0,66.7,87.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.04527777777777778,1.0,33.300000000000004,0.0,66.7,87.0,0.0,100.0,33.300000000000004,0.0,0.0,66.7,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.2888888888888889,11.0,33.300000000000004,0.0,66.7,87.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,2.1247222222222217,7.0,33.300000000000004,0.0,66.7,87.0,100.0,50.0,16.7,0.0,83.3,0.0,0.0,0,0,14.285714285714285,0.0,0.0
0.0,0.0,0.8297222222222222,4.0,33.300000000000004,0.0,66.7,87.0,89.0,0.0,16.7,0.0,83.3,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.14722222222222225,9.0,33.300000000000004,0.0,66.7,87.0,89.0,50.0,9.1,0.0,90.9,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.105,2.0,33.300000000000004,0.0,66.7,87.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.3725,16.0,33.300000000000004,0.0,66.7,87.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.04444444444444445,3.0,33.300000000000004,0.0,66.7,87.0,0.0,100.0,16.7,0.0,0.0,83.3,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.04611111111111111,3.0,33.300000000000004,0.0,66.7,87.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.16,2.0,33.300000000000004,0.0,66.7,87.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,1.3413888888888892,13.0,33.300000000000004,0.0,66.7,87.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.11166666666666666,2.0,33.300000000000004,0.0,66.7,87.0,89.0,50.0,25.0,0.0,75.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.04,1.0,33.300000000000004,0.0,66.7,87.0,40.0,100.0,33.300000000000004,0.0,66.7,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.04944444444444445,2.0,33.300000000000004,0.0,66.7,87.0,20.0,100.0,50.0,0.0,0.0,50.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.042777777777777776,1.0,33.300000000000004,0.0,66.7,87.0,40.0,100.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.2783333333333333,4.0,50.0,25.0,25.0,90.0,89.0,0.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,440.8775,670.0,40.0,20.0,40.0,91.0,100.0,50.0,0.0,10.2,89.8,0.0,0.0,0,0,18.2089552238806,0.0,0.0
0.0,0.0,104.48277777777778,161.0,50.0,25.0,25.0,91.0,87.0,50.0,8.4,2.9000000000000004,76.8,11.9,0.0,0,1,0.0,0.0,0.0
0.0,0.0,16.488611111111116,47.0,40.0,20.0,40.0,91.0,94.0,50.0,7.8,8.1,84.1,0.0,0.0,0,0,17.02127659574468,0.0,0.0
0.0,0.0,39.17138888888889,117.0,33.300000000000004,0.0,66.7,92.0,87.0,50.0,12.7,22.6,64.7,0.0,0.0,0,0,13.675213675213676,0.0,0.0
0.0,0.0,75.99222222222222,282.0,33.300000000000004,0.0,66.7,92.0,82.0,50.0,8.4,8.0,83.6,0.0,0.0,0,0,11.347517730496454,0.0,0.0
0.0,0.0,2.5269444444444447,2.0,50.0,25.0,25.0,91.0,77.0,50.0,9.0,0.0,79.10000000000002,0.0,11.9,0,0,0.0,0.0,0.0
0.0,0.0,151.22916666666666,144.0,33.300000000000004,0.0,66.7,92.0,80.0,50.0,11.7,11.1,69.0,8.1,0.0,0,0,10.416666666666668,0.0,0.0
0.0,0.0,49.20833333333334,103.0,33.300000000000004,0.0,66.7,92.0,89.0,50.0,14.2,17.0,68.8,0.0,0.0,0,0,15.533980582524268,0.0,0.0
400.0,0.0,76.98916666666666,7.0,50.0,0.0,50.0,91.0,93.0,66.7,1.2,1.4,96.4,0.0,1.1,0,0,42.857142857142854,0.0,0.0
0.0,0.0,187.46527777777771,167.0,50.0,25.0,25.0,90.0,86.0,50.0,33.90000000000001,3.4000000000000004,60.1,2.3,0.4,0,0,0.0,0.0,0.0
0.0,0.0,64.9475,414.0,50.0,0.0,50.0,91.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,18.84057971014493,0.0,0.0
29.95,0.0032420000000000005,4335.775555555556,2159.0,20.0,40.0,40.0,86.0,91.0,50.0,6.5,0.0,87.9,0.0,5.5,0,1,0.0,4.0,0.0
0.0,0.0,0.8672222222222222,7.0,33.300000000000004,0.0,66.7,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,87.31722222222223,144.0,50.0,25.0,25.0,90.0,90.0,50.0,13.3,14.2,72.5,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,32.822222222222216,23.0,33.300000000000004,0.0,66.7,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,17.54083333333333,28.0,50.0,25.0,25.0,90.0,90.0,50.0,31.5,8.7,50.7,5.3,3.8,0,0,0.0,0.0,0.0
0.0,0.0,50.796944444444435,70.0,33.300000000000004,0.0,66.7,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,7.095277777777778,4.0,50.0,25.0,25.0,90.0,91.0,57.1,21.4,14.3,64.3,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,1.1563888888888891,5.0,50.0,50.0,0.0,60.0,100.0,60.0,7.5,25.0,35.0,5.0,27.500000000000004,0,0,0.0,0.0,0.0
0.0,0.0,25.053611111111113,24.0,50.0,25.0,25.0,90.0,86.0,50.0,23.3,3.4000000000000004,73.2,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,57.46888888888889,213.0,40.0,20.0,40.0,98.0,89.0,50.0,0.0,0.0,84.89999999999998,0.0,15.1,0,0,0.0,0.0,0.0
0.0,0.0,41.66944444444445,187.0,40.0,20.0,40.0,98.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,80.71638888888889,81.0,50.0,25.0,25.0,90.0,92.0,50.0,16.8,14.9,66.3,0.0,1.9,0,1,0.0,0.0,0.0
0.0,0.0,8.619722222222222,97.0,40.0,20.0,40.0,98.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,3.23,4.0,50.0,25.0,25.0,90.0,89.0,66.7,31.8,0.0,66.7,1.5,0.0,0,0,0.0,0.0,0.0
0.0,0.0,51.67305555555557,483.0,40.0,20.0,40.0,98.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
895.0,0.0,7.436944444444442,3.0,100.0,0.0,0.0,90.0,89.0,0.0,1.4,0.0,53.5,5.6000000000000005,39.4,0,0,0.0,0.0,0.0
0.0,0.0,0.15083333333333335,3.0,40.0,20.0,40.0,98.0,100.0,50.0,0.0,58.3,41.7,0.0,0.0,0,1,0.0,0.0,0.0
0.0,0.0,2.3963888888888887,62.0,40.0,20.0,40.0,98.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.3275,3.0,40.0,20.0,40.0,98.0,89.0,0.0,0.0,18.2,81.8,0.0,0.0,0,1,0.0,0.0,0.0
0.0,0.0,1.9744444444444444,15.0,25.0,50.0,25.0,94.0,89.0,50.0,0.0,0.0,47.6,0.0,52.40000000000001,0,1,0.0,0.0,2.0
0.0,0.0,0.3561111111111111,5.0,66.7,33.300000000000004,0.0,90.0,50.0,66.7,0.0,75.0,25.0,0.0,0.0,0,0,0.0,0.0,1.0
0.0,0.0,0.6288888888888889,11.0,50.0,0.0,50.0,96.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
39.95,0.0,80.66333333333333,78.0,40.0,20.0,40.0,94.0,84.0,66.7,33.800000000000004,0.0,37.7,4.3,24.2,0,0,51.28205128205128,0.0,0.0
49.95,0.0,3.7372222222222216,14.0,40.0,20.0,40.0,94.0,80.0,100.0,33.300000000000004,0.0,47.6,19.0,0.0,0,0,50.0,0.0,0.0
200.0,0.0,1.8736111111111111,9.0,33.300000000000004,0.0,66.7,91.0,90.0,100.0,16.7,23.3,60.0,0.0,0.0,0,0,44.444444444444436,0.0,0.0
250.0,0.0,10.245277777777778,10.0,33.300000000000004,0.0,66.7,91.0,92.0,66.7,18.9,11.3,55.7,14.2,0.0,0,0,0.0,0.0,0.0
100.0,0.0,11.979444444444445,17.0,33.300000000000004,0.0,66.7,91.0,91.0,100.0,22.9,17.4,40.40000000000001,19.3,0.0,0,0,64.70588235294117,0.0,0.0
750.0,2.7272720000000006,2.2463888888888888,10.0,33.300000000000004,0.0,66.7,91.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
350.0,0.0,27.06388888888889,16.0,33.300000000000004,0.0,66.7,91.0,92.0,50.0,21.7,19.8,44.7,13.7,0.0,0,0,12.5,0.0,0.0
150.0,0.0,2.36,5.0,50.0,0.0,50.0,90.0,92.0,33.300000000000004,14.8,0.0,85.2,0.0,0.0,0,0,0.0,0.0,0.0
350.0,0.0,11.780555555555555,17.0,33.300000000000004,0.0,66.7,91.0,91.0,100.0,21.1,22.8,22.8,33.300000000000004,0.0,0,0,88.23529411764706,0.0,0.0
0.0,0.0,14.655277777777775,24.0,33.300000000000004,0.0,66.7,91.0,93.0,66.7,6.0,9.3,84.7,0.0,0.0,0,0,58.33333333333334,0.0,0.0
300.0,0.0,16.591666666666665,32.0,33.300000000000004,0.0,66.7,91.0,92.0,50.0,15.5,27.6,56.89999999999999,0.0,0.0,0,0,56.25,0.0,0.0
300.0,0.0,1.3136111111111108,11.0,33.300000000000004,0.0,66.7,91.0,89.0,0.0,0.0,5.2,43.8,0.0,51.0,0,0,0.0,0.0,1.0
0.0,0.0,8.566944444444445,23.0,33.300000000000004,0.0,66.7,91.0,87.0,66.7,8.4,8.1,83.5,0.0,0.0,0,0,47.82608695652174,0.0,0.0
300.0,0.0,22.245277777777773,21.0,33.300000000000004,0.0,66.7,91.0,100.0,50.0,0.0,4.6,84.2,0.0,11.2,0,0,4.761904761904762,0.0,2.0
100.0,0.0,67.82555555555554,28.0,33.300000000000004,0.0,66.7,91.0,75.0,50.0,19.5,4.7,75.9,0.0,0.0,0,0,28.57142857142857,0.0,0.0
300.0,0.0,1.0833333333333333,8.0,33.300000000000004,0.0,66.7,91.0,100.0,50.0,0.0,19.5,33.800000000000004,0.0,46.8,0,0,0.0,0.0,1.0
150.0,0.0,2.7266666666666666,8.0,50.0,0.0,50.0,90.0,93.0,42.9,17.8,3.9,78.4,0.0,0.0,0,0,0.0,0.0,0.0
100.0,0.041666,6.107222222222222,12.0,33.300000000000004,0.0,66.7,91.0,93.0,50.0,27.6,15.5,39.7,17.2,0.0,0,0,58.33333333333334,0.0,0.0
150.0,0.0,6.516111111111113,12.0,33.300000000000004,0.0,66.7,91.0,89.0,66.7,31.0,20.7,15.5,32.800000000000004,0.0,0,0,0.0,0.0,0.0
250.0,0.0,12.533333333333333,17.0,33.300000000000004,0.0,66.7,91.0,90.0,100.0,15.7,28.4,35.3,20.6,0.0,0,0,76.47058823529412,0.0,0.0
350.0,0.0,31.864722222222234,21.0,33.300000000000004,0.0,66.7,91.0,91.0,60.0,23.6,25.5,26.4,24.5,0.0,0,0,109.5238095238095,0.0,0.0
50.0,0.0069440000000000005,312.16027777777776,358.0,33.300000000000004,0.0,66.7,91.0,81.0,50.0,31.8,5.0,50.2,7.1999999999999975,5.7,0,0,6.983240223463688,0.0,0.0
150.0,0.0,6.589722222222222,22.0,33.300000000000004,0.0,66.7,91.0,84.0,60.0,36.5,20.3,16.2,27.0,0.0,0,0,59.09090909090909,0.0,0.0
100.0,0.0,39.009444444444455,213.0,33.300000000000004,0.0,66.7,91.0,80.0,50.0,10.4,13.2,76.4,0.0,0.0,0,0,0.0,0.0,0.0
150.0,0.0,2.1680555555555556,6.0,33.300000000000004,0.0,66.7,91.0,88.0,50.0,21.6,10.8,37.8,29.7,0.0,0,0,0.0,0.0,0.0
350.0,0.0,1.2802777777777778,19.0,33.300000000000004,0.0,66.7,91.0,77.0,100.0,15.0,5.0,25.0,55.00000000000001,0.0,0,0,105.26315789473685,0.0,0.0
300.0,0.0,2.19861111111111,10.0,33.300000000000004,0.0,66.7,91.0,100.0,33.300000000000004,9.4,17.599999999999994,49.4,0.0,23.5,0,0,0.0,0.0,0.0
0.0,0.0,23.241944444444453,17.0,33.300000000000004,0.0,66.7,91.0,64.0,50.0,5.2,2.7,88.5,0.0,3.7,0,0,29.411764705882355,0.0,1.0
0.0,0.0,0.0011111111111111113,3.0,100.0,0.0,0.0,90.0,100.0,33.300000000000004,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
300.0,0.0,0.37777777777777777,8.0,33.300000000000004,0.0,66.7,91.0,89.0,50.0,0.0,0.0,59.6,0.0,40.40000000000001,0,0,0.0,0.0,2.0
100.0,0.0,19.979166666666668,25.0,33.300000000000004,0.0,66.7,91.0,89.0,50.0,28.9,20.3,27.9,22.8,0.0,0,0,0.0,0.0,0.0
400.0,0.8,13.480555555555556,19.0,33.300000000000004,0.0,66.7,91.0,92.0,66.7,42.3,13.5,25.0,19.2,0.0,0,0,5.263157894736842,0.0,0.0
100.0,0.0,1.5630555555555556,2.0,33.300000000000004,0.0,66.7,91.0,90.0,100.0,20.0,10.0,50.0,20.0,0.0,0,0,0.0,0.0,0.0
350.0,0.0,12.803333333333333,13.0,33.300000000000004,0.0,66.7,91.0,92.0,40.0,23.1,17.9,32.1,26.9,0.0,0,0,84.61538461538461,0.0,0.0
350.0,0.0,14.8175,13.0,33.300000000000004,0.0,66.7,91.0,97.0,66.7,42.0,34.0,2.0,22.0,0.0,0,0,84.61538461538461,0.0,0.0
0.0,0.0,12.231944444444444,18.0,33.300000000000004,0.0,66.7,91.0,93.0,50.0,14.4,10.1,75.5,0.0,0.0,0,0,88.88888888888891,0.0,0.0
100.0,0.0,19.68111111111111,22.0,33.300000000000004,0.0,66.7,91.0,91.0,50.0,28.1,27.500000000000004,44.4,0.0,0.0,0,0,0.0,0.0,0.0
100.0,0.0,10.978333333333332,12.0,33.300000000000004,0.0,66.7,91.0,89.0,50.0,24.5,20.4,55.1,0.0,0.0,0,0,0.0,0.0,0.0
100.0,0.0,0.25222222222222224,1.0,33.300000000000004,0.0,66.7,91.0,100.0,100.0,28.6,21.4,35.7,14.3,0.0,0,0,600.0,0.0,0.0
150.0,0.0,1.8044444444444443,6.0,33.300000000000004,0.0,66.7,91.0,91.0,100.0,18.2,21.2,39.4,21.2,0.0,0,0,0.0,0.0,0.0
100.0,0.0,5.378333333333333,126.0,33.300000000000004,0.0,66.7,91.0,96.0,50.0,11.5,6.4,82.1,0.0,0.0,0,0,0.0,0.0,0.0
300.0,0.0,2.2447222222222223,30.0,33.300000000000004,0.0,66.7,91.0,93.0,50.0,8.799999999999997,20.0,71.2,0.0,0.0,0,0,0.0,0.0,0.0
250.0,0.25,8.358333333333333,16.0,33.300000000000004,0.0,66.7,91.0,90.0,60.0,26.0,23.7,50.4,0.0,0.0,0,0,87.5,0.0,0.0
50.0,0.0,59.069444444444436,38.0,33.300000000000004,0.0,66.7,91.0,92.0,50.0,13.5,8.0,78.5,0.0,0.0,0,0,42.105263157894726,0.0,0.0
0.0,0.0,11.399722222222225,12.0,33.300000000000004,0.0,66.7,91.0,92.0,75.0,20.0,12.4,36.6,31.0,0.0,0,0,16.666666666666664,0.0,0.0
300.0,0.0,3.5555555555555562,13.0,33.300000000000004,0.0,66.7,91.0,93.0,50.0,20.3,9.5,70.3,0.0,0.0,0,0,7.6923076923076925,0.0,0.0
0.0,0.0,17.760555555555555,22.0,50.0,0.0,50.0,89.0,84.0,50.0,6.8000000000000025,0.0,80.0,0.0,13.2,0,0,0.0,0.0,0.0
0.0,0.0,1.9269444444444443,14.0,50.0,0.0,50.0,95.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,66.73055555555554,210.0,50.0,0.0,50.0,95.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,1.0,0.0
0.0,0.0,0.015833333333333338,1.0,50.0,0.0,50.0,95.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,10.571388888888887,12.0,50.0,0.0,50.0,89.0,94.0,50.0,2.9000000000000004,0.0,89.60000000000002,0.0,7.5,0,0,0.0,0.0,0.0
0.0,0.0,6.0975,7.0,50.0,0.0,50.0,89.0,87.0,100.0,2.0,0.0,92.5,0.0,5.5,0,0,0.0,0.0,0.0
0.0,0.0,55.311944444444435,14.0,50.0,0.0,50.0,95.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,1.3611111111111112,22.0,50.0,0.0,50.0,95.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,97.16361111111112,458.0,50.0,0.0,50.0,95.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.17722222222222225,2.0,33.300000000000004,33.300000000000004,33.300000000000004,90.0,82.0,50.0,42.9,0.0,0.0,57.1,0.0,0,1,0.0,0.0,0.0
89.95,0.15876099999999999,3857.491388888889,313.0,20.0,40.0,40.0,94.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
98.95,0.256866,568.8713888888889,425.0,20.0,40.0,40.0,94.0,89.0,50.0,0.0,0.0,98.1,0.0,1.9,0,0,0.0,0.0,0.0
98.95,0.023494,79147.3913888889,2001.0,20.0,40.0,40.0,94.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
79.95,0.192053,505.08583333333326,286.0,20.0,40.0,40.0,94.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
98.0,0.224471,1133.3844444444444,422.0,20.0,40.0,40.0,94.0,89.0,50.0,0.0,0.0,99.1,0.0,0.8999999999999999,0,0,0.0,0.0,0.0
89.95,0.031177999999999997,28797.761388888888,4540.0,20.0,40.0,40.0,94.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.04861111111111111,2.0,100.0,0.0,0.0,81.0,100.0,50.0,0.0,40.0,0.0,0.0,60.0,0,0,0.0,0.0,0.0
0.0,0.0,7.1325,6.0,50.0,0.0,50.0,89.0,88.0,50.0,5.9,0.0,80.2,0.0,13.900000000000002,0,0,0.0,0.0,0.0
500.0,0.0,15.470277777777778,5.0,50.0,0.0,50.0,89.0,77.0,50.0,10.9,0.0,66.3,2.9000000000000004,20.0,0,0,0.0,0.0,0.0
240.0,0.022792,1998.418055555556,710.0,33.300000000000004,0.0,66.7,90.0,96.0,50.0,5.0,2.1,55.7,0.0,37.2,0,0,32.25352112676057,0.0,0.0
0.0,0.0,57.2575,92.0,50.0,0.0,50.0,91.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.021666666666666667,5.0,25.0,25.0,50.0,90.0,89.0,50.0,0.0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0
0.0,0.0,17.122777777777774,23.0,25.0,25.0,50.0,90.0,100.0,50.0,0.0,20.4,76.8,2.8000000000000003,0.0,0,0,0.0,0.0,0.0
0.0,0.0,11.81,12.0,25.0,25.0,50.0,90.0,99.0,50.0,2.5,18.4,69.6,0.0,9.5,0,0,0.0,0.0,0.0
0.0,0.0,0.0061111111111111106,2.0,50.0,0.0,50.0,89.0,89.0,50.0,0.0,0.0,75.0,0.0,25.0,0,0,0.0,0.0,0.0
0.0,0.0,0.13111111111111112,2.0,33.300000000000004,0.0,66.7,88.0,72.0,50.0,0.0,0.0,83.3,0.0,16.7,0,0,0.0,0.0,0.0
0.0,0.0,2.2161111111111107,5.0,33.300000000000004,0.0,66.7,88.0,90.0,100.0,3.6,0.0,85.6,0.0,10.8,0,0,0.0,0.0,0.0
0.0,0.0,13.301666666666666,9.0,33.300000000000004,0.0,66.7,88.0,75.0,100.0,0.4,0.0,84.1,0.0,15.5,0,0,0.0,0.0,0.0
0.0,0.0,1.6047222222222222,4.0,100.0,0.0,0.0,90.0,65.0,50.0,16.7,0.0,83.3,0.0,0.0,0,1,0.0,0.0,0.0
0.0,0.0,0.17916666666666667,1.0,100.0,0.0,0.0,90.0,75.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0
0.0,0.0,10.885833333333334,16.0,40.0,20.0,40.0,88.0,100.0,50.0,0.0,21.8,78.2,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.009722222222222222,2.0,33.300000000000004,0.0,66.7,87.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.07833333333333334,1.0,33.300000000000004,0.0,66.7,87.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.046944444444444434,2.0,33.300000000000004,0.0,66.7,87.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.05111111111111112,2.0,33.300000000000004,0.0,66.7,87.0,89.0,0.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,2.1580555555555554,6.0,33.300000000000004,0.0,66.7,87.0,40.0,100.0,23.1,0.0,76.9,0.0,0.0,0,0,16.666666666666664,0.0,0.0
0.0,0.0,0.08138888888888889,4.0,33.300000000000004,0.0,66.7,87.0,40.0,100.0,16.7,0.0,83.3,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,1.025,9.0,33.300000000000004,0.0,66.7,87.0,53.0,50.0,31.2,0.0,68.8,0.0,0.0,0,0,22.222222222222214,0.0,0.0
0.0,0.0,1.2647222222222223,6.0,33.300000000000004,0.0,66.7,87.0,60.0,100.0,17.4,0.0,82.6,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.06888888888888889,5.0,33.300000000000004,0.0,66.7,87.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.13972222222222222,1.0,33.300000000000004,0.0,66.7,87.0,89.0,0.0,25.0,0.0,75.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.03583333333333333,2.0,33.300000000000004,0.0,66.7,87.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.0425,1.0,33.300000000000004,0.0,66.7,87.0,60.0,100.0,50.0,0.0,50.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,1.3205555555555557,4.0,33.300000000000004,0.0,66.7,87.0,89.0,50.0,16.7,0.0,83.3,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.26805555555555555,6.0,33.300000000000004,0.0,66.7,87.0,40.0,100.0,30.0,0.0,70.0,0.0,0.0,0,0,0.0,0.0,0.0
